t,dose,q_c,q_p
4.877487748774877,0.0,0.004456157472314534,0.0072083234579982825
4.878487848784879,0.0,0.0044544627991059725,0.00720556614349817
4.879487948794879,0.0,0.004452768775284164,0.007202809880718213
4.880488048804881,0.0,0.004451075400368555,0.007200054669393942
4.881488148814881,0.0,0.004449382673878036,0.007197300509261449
4.882488248824883,0.0,0.0044476905953309415,0.007194547400057374
4.8834883488348835,0.0,0.004445999164245056,0.007191795341518918
4.884488448844884,0.0,0.004444308380137603,0.0071890443333838296
4.885488548854886,0.0,0.004442618242525253,0.007186294375390408
4.886488648864886,0.0,0.004440928750924125,0.0071835454672775165
4.887488748874888,0.0,0.004439239904849778,0.007180797608784564
4.888488848884888,0.0,0.004437551703817219,0.007178050799651514
4.88948894889489,0.0,0.0044358641473408985,0.007175305039618886
4.8904890489048904,0.0,0.004434177234934714,0.0071725603284277534
4.891489148914892,0.0,0.0044324909661120045,0.007169816665819739
4.892489248924893,0.0,0.004430805340385559,0.007167074051537025
4.893489348934893,0.0,0.004429120357267606,0.007164332485322344
4.894489448944895,0.0,0.004427436016269823,0.007161591966918979
4.895489548954895,0.0,0.0044257523169033315,0.007158852496070776
4.896489648964897,0.0,0.004424069258678696,0.007156114072522122
4.897489748974897,0.0,0.00442238684110593,0.007153376696017971
4.898489848984899,0.0,0.0044207050636944885,0.007150640366303819
4.8994899489948995,0.0,0.004419023925953274,0.0071479050831257255
4.9004900490049,0.0,0.004417343427390631,0.007145170846230295
4.901490149014902,0.0,0.004415663567514351,0.007142437655364691
4.902490249024902,0.0,0.004413984345831672,0.007139705510276631
4.903490349034904,0.0,0.004412305761849272,0.007136974410714379
4.904490449044904,0.0,0.004410627815073282,0.007134244356426765
4.905490549054906,0.0,0.004408950505009268,0.007131515347163161
4.9064906490649065,0.0,0.004407273831162252,0.007128787382673499
4.907490749074907,0.0,0.00440559779303669,0.007126060462708264
4.908490849084909,0.0,0.00440392239013649,0.007123334587018488
4.909490949094909,0.0,0.004402247621965006,0.007120609755355769
4.910491049104911,0.0,0.0044005734880250315,0.007117885967472247
4.911491149114911,0.0,0.004398899987818809,0.007115163223120625
4.912491249124913,0.0,0.004397227120848023,0.00711244152205415
4.9134913491349135,0.0,0.004395554886613808,0.007109720864026631
4.914491449144914,0.0,0.004393883284616739,0.0071070012487924284
4.915491549154916,0.0,0.004392212314356835,0.00710428267610645
4.916491649164916,0.0,0.004390541975333568,0.00710156514572417
4.917491749174918,0.0,0.004388872267045843,0.007098848657401603
4.918491849184918,0.0,0.004387203188992021,0.007096133210895325
4.91949194919492,0.0,0.0043855347406699,0.007093418805962461
4.9204920492049204,0.0,0.00438386692157673,0.007090705442360698
4.921492149214922,0.0,0.004382199731209201,0.007087993119848264
4.922492249224923,0.0,0.004380533169063448,0.007085281838183953
4.923492349234923,0.0,0.004378867234635055,0.007082571597127106
4.924492449244925,0.0,0.004377201927419045,0.0070798623964376155
4.925492549254925,0.0,0.004375537246909894,0.0070771542358759355
4.926492649264927,0.0,0.004373873192601514,0.0070744471152030634
4.927492749274927,0.0,0.0043722097639872694,0.007071741034180562
4.928492849284929,0.0,0.004370546960559966,0.007069035992570538
4.9294929492949295,0.0,0.004368884781811856,0.007066331990135659
4.93049304930493,0.0,0.004367223227234634,0.007063629026639139
4.931493149314932,0.0,0.004365562296319442,0.007060927101844747
4.932493249324932,0.0,0.004363901988556869,0.007058226215516815
4.933493349334934,0.0,0.004362242303436943,0.007055526367420215
4.934493449344934,0.0,0.004360583240449144,0.0070528275573203845
4.935493549354936,0.0,0.004358924799082391,0.007050129784983305
4.9364936493649365,0.0,0.004357266978825052,0.00704743305017552
4.937493749374937,0.0,0.004355609779164938,0.007044737352664121
4.938493849384939,0.0,0.004353953199589304,0.00704204269221675
4.939493949394939,0.0,0.004352297239584856,0.007039349068601615
4.940494049404941,0.0,0.004350641898637735,0.007036656481587465
4.941494149414941,0.0,0.004348987176233538,0.007033964930943611
4.942494249424943,0.0,0.004347333071857297,0.007031274416439911
4.9434943494349435,0.0,0.004345679584993498,0.007028584937846784
4.944494449444944,0.0,0.004344026715126065,0.0070258964949351955
4.945494549454946,0.0,0.0043423744617383684,0.0070232090874766655
4.946494649464946,0.0,0.004340722824313229,0.007020522715243277
4.947494749474948,0.0,0.004339071802332903,0.007017837378007654
4.948494849484948,0.0,0.004337421395279103,0.007015153075542981
4.94949494949495,0.0,0.004335771602632975,0.007012469807622993
4.9504950495049505,0.0,0.004334122423875122,0.007009787574021986
4.951495149514952,0.0,0.004332473858485579,0.007007106374514797
4.952495249524953,0.0,0.004330825905943838,0.00700442620887683
4.953495349534953,0.0,0.004329178565728829,0.007001747076884034
4.954495449544955,0.0,0.004327531837318927,0.0069990689783129105
4.955495549554955,0.0,0.004325885720191956,0.006996391912940525
4.956495649564957,0.0,0.0043242402138251815,0.006993715880544482
4.957495749574957,0.0,0.0043225953176953165,0.006991040880902954
4.958495849584959,0.0,0.004320951031278516,0.006988366913794657
4.9594959495949595,0.0,0.004319307354050384,0.006985693978998866
4.96049604960496,0.0,0.004317664285485966,0.006983022076295408
4.961496149614962,0.0,0.004316021825059753,0.006980351205464662
4.962496249624962,0.0,0.004314379972245683,0.006977681366287562
4.963496349634964,0.0,0.004312738726517137,0.006975012558545596
4.964496449644964,0.0,0.004311098087346944,0.006972344782020808
4.965496549654966,0.0,0.0043094580542073725,0.006969678036495789
4.9664966496649665,0.0,0.004307818626570142,0.006967012321753691
4.967496749674967,0.0,0.004306179803906414,0.006964347637578215
4.968496849684969,0.0,0.004304541585686793,0.0069616839837536165
4.969496949694969,0.0,0.004302903971381334,0.006959021360064707
4.970497049704971,0.0,0.004301266960459532,0.006956359766296846
4.971497149714971,0.0,0.00429963055239033,0.006953699202235955
4.972497249724973,0.0,0.004297994746642114,0.006951039667668501
4.9734973497349735,0.0,0.004296359542682716,0.006948381162381512
4.974497449744974,0.0,0.004294724939979414,0.006945723686162562
4.975497549754976,0.0,0.004293090937998928,0.006943067238799783
4.976497649764976,0.0,0.004291457536207428,0.006940411820081862
4.977497749774978,0.0,0.004289824734070522,0.006937757429798035
4.978497849784978,0.0,0.00428819253105327,0.006935104067738099
4.97949794979498,0.0,0.004286560926620171,0.006932451733692394
4.9804980498049805,0.0,0.004284929920235176,0.0069298004274518255
4.981498149814982,0.0,0.0042832995113616735,0.006927150148807841
4.982498249824983,0.0,0.004281669699462504,0.006924500897552454
4.983498349834983,0.0,0.004280040483999947,0.006921852673478222
4.984498449844985,0.0,0.004278411864435727,0.006919205476378256
4.985498549854985,0.0,0.004276783840231023,0.006916559306046229
4.986498649864987,0.0,0.004275156410846444,0.0069139141622763575
4.987498749874987,0.0,0.004273529575742059,0.006911270044863423
4.988498849884989,0.0,0.00427190333437737,0.006908626953602747
4.9894989498949895,0.0,0.004270277686211333,0.006905984888290218
4.99049904990499,0.0,0.004268652630702342,0.0069033438487222714
4.991499149914992,0.0,0.004267028167308239,0.006900703834695892
4.992499249924992,0.0,0.0042654042954863155,0.006898064846008628
4.993499349934994,0.0,0.004263781014693297,0.006895426882458573
4.994499449944994,0.0,0.004262158324385367,0.006892789943844383
4.995499549954996,0.0,0.004260536224018141,0.006890154029965255
4.9964996499649965,0.0,0.004258914713046694,0.006887519140620953
4.997499749974997,0.0,0.004257293790925531,0.006884885275611786
4.998499849984999,0.0,0.004255673457108613,0.006882252434738618
4.999499949994999,0.0,0.004254053711049342,0.006879620617802871
5.000500050005001,0.0,0.004252434552200562,0.006876989824606513
5.001500150015001,0.0,0.004250815980014569,0.006874360054952075
5.002500250025003,0.0,0.004249197993943098,0.006871731308642634
5.0035003500350035,0.0,0.004247580593437333,0.006869103585481826
5.004500450045004,0.0,0.004245963777947899,0.006866476885273835
5.005500550055006,0.0,0.004244347546924869,0.006863851207823401
5.006500650065006,0.0,0.0042427318998177616,0.006861226552935822
5.007500750075008,0.0,0.0042411168360755366,0.0068586029204169415
5.008500850085008,0.0,0.004239502355146602,0.006855980310073166
5.00950095009501,0.0,0.004237888456478812,0.006853358721711447
5.0105010501050105,0.0,0.004236275139519462,0.006850738155139296
5.011501150115012,0.0,0.004234662403715294,0.006848118610164773
5.012501250125013,0.0,0.0042330502485124965,0.0068455000865964965
5.013501350135013,0.0,0.004231438673356702,0.006842882584243636
5.014501450145015,0.0,0.0042298276776929844,0.006840266102915913
5.015501550155015,0.0,0.004228217260965871,0.006837650642423606
5.016501650165017,0.0,0.004226607422619324,0.006835036202577544
5.017501750175017,0.0,0.00422499816209676,0.0068324227831891154
5.018501850185019,0.0,0.004223389478841035,0.006829810384070253
5.0195019501950195,0.0,0.004221781372294451,0.006827199005033455
5.02050205020502,0.0,0.0042201738418987545,0.0068245886458917614
5.021502150215022,0.0,0.004218566887095139,0.006821979306458771
5.022502250225022,0.0,0.004216960507324242,0.00681937098654864
5.023502350235024,0.0,0.004215354702026143,0.00681676368597607
5.024502450245024,0.0,0.004213749470640375,0.006814157404556326
5.025502550255026,0.0,0.004212144812605905,0.006811552142105217
5.0265026502650265,0.0,0.004210540727361153,0.006808947898439114
