t,dose,q_e,q_c,q_p
8.983898389838984,0.0,0.0010372581760479753,0.0024481833871629445,0.0035695721841773986
8.984898489848986,0.0,0.001036739875543372,0.002447346059510909,0.0035684685946580775
8.985898589858985,0.0,0.0010362218342532623,0.002446508985300283,0.0035673653072997706
8.986898689868987,0.0,0.001035704052043172,0.0024456721650330023,0.003566262321702798
8.987898789878988,0.0,0.001035186528778688,0.0024448355992125266,0.003565159637466554
8.988898889888988,0.0,0.0010346692643254571,0.0024439992883438302,0.003564057254189505
8.98989898989899,0.0,0.001034152258549182,0.0024431632329334,0.0035629551714691805
8.990899089908991,0.0,0.0010336355113156276,0.0024423274334892425,0.0035618533889021867
8.991899189918993,0.0,0.0010331190224906169,0.0024414918905208798,0.0035607519060841964
8.992899289928992,0.0,0.0010326027919400332,0.002440656604539352,0.0035596507226099573
8.993899389938994,0.0,0.0010320868195298155,0.00243982157605721,0.0035585498380732786
8.994899489948995,0.0,0.0010315711051259654,0.002438986805588527,0.003557449252067047
8.995899589958995,0.0,0.0010310556485945432,0.002438152293648891,0.0035563489641832194
8.996899689968997,0.0,0.0010305404498016663,0.0024373180407554025,0.003555248974012815
8.997899789978998,0.0,0.0010300255086135128,0.002436484047426683,0.0035541492811459316
8.998899889989,0.0,0.00102951082489632,0.002435650314182868,0.0035530498851717336
8.999899989999,0.0,0.0010289963985163852,0.002434816841545611,0.003551950785678458
9.000900090009,0.0,0.0010284822293400615,0.0024339836300380784,0.0035508519822534065
9.001900190019002,0.0,0.0010279683172337644,0.0024331506801849555,0.0035497534744829556
9.002900290029004,0.0,0.0010274546620639676,0.0024323179925124444,0.0035486552619525503
9.003900390039004,0.0,0.0010269412636972047,0.0024314855675482633,0.0035475573442467095
9.004900490049005,0.0,0.0010264281220000652,0.002430653405821643,0.0035464597209490132
9.005900590059007,0.0,0.001025915236839202,0.0024298215078633347,0.0035453623916421196
9.006900690069006,0.0,0.0010254026080813252,0.0024289898742056067,0.0035442653559077564
9.007900790079008,0.0,0.001024890235593203,0.0024281585053822375,0.0035431686133267156
9.00890089008901,0.0,0.0010243781192416641,0.0024273274019285286,0.0035420721634788657
9.00990099009901,0.0,0.0010238662588935967,0.002426496564381294,0.0035409760059431426
9.01090109010901,0.0,0.0010233546544159483,0.0024256659932788676,0.003539880140297554
9.011901190119012,0.0,0.0010228433056757224,0.002424835689161093,0.003538784566119173
9.012901290129014,0.0,0.0010223322125399855,0.0024240056525693357,0.0035376892829841475
9.013901390139013,0.0,0.0010218213748758624,0.002423175884046478,0.0035365942904676973
9.014901490149015,0.0,0.0010213107925505348,0.0024223463841369134,0.003535499588144104
9.015901590159016,0.0,0.0010208004654312457,0.0024215171533865554,0.0035344051755867266
9.016901690169018,0.0,0.001020290393385297,0.0024206881923428333,0.0035333110523679927
9.017901790179017,0.0,0.0010197805762800498,0.002419859501554695,0.003532217218059401
9.018901890189019,0.0,0.0010192710139829229,0.002419031081572597,0.003531123672231516
9.01990199019902,0.0,0.0010187617063613956,0.00241820293294852,0.0035300304144539746
