t,dose,q_e,q_c,q_p
4.475447544754475,0.0,0.005079444745620315,0.03387636195607813,0.0497417711684295
4.476447644764477,0.0,0.005074392420331626,0.033863408277058915,0.04972589603636686
4.477447744774477,0.0,0.005069345220635004,0.03385045947257107,0.049710023818116504
4.478447844784479,0.0,0.0050643031406988155,0.033837515541511126,0.049694154515938394
4.4794479447944795,0.0,0.005059266174694012,0.0338245764827793,0.04967828813208933
4.48044804480448,0.0,0.005054234316794096,0.033811642295279394,0.04966242466882281
4.481448144814482,0.0,0.0050492075611751385,0.03379871297791886,0.04964656412838915
4.482448244824482,0.0,0.005044185902015788,0.03378578852960877,0.04963070651303546
4.483448344834484,0.0,0.005039169333497239,0.033772868949263825,0.04961485182500555
4.484448444844484,0.0,0.005034157849803277,0.03375995423580236,0.04959900006654009
4.485448544854486,0.0,0.005029151445120233,0.033747044388146304,0.049583151239876444
4.4864486448644865,0.0,0.005024150113637017,0.03373413940522127,0.04956730534724882
4.487448744874487,0.0,0.005019153849545098,0.033721239285956446,0.049551462390888146
4.488448844884489,0.0,0.005014162647038508,0.03370834402928466,0.04953562237302212
4.489448944894489,0.0,0.005009176500313861,0.033695453634142385,0.04951978529587528
4.490449044904491,0.0,0.005004195403570318,0.03368256809946969,0.049503951161668835
4.491449144914491,0.0,0.004999219351009623,0.03366968742421032,0.04948811997262088
4.492449244924493,0.0,0.004994248336836069,0.03365681160731159,0.049472291730946166
4.493449344934493,0.0,0.004989282355256536,0.03364394064772449,0.04945646643885633
4.494449444944494,0.0,0.004984321400480451,0.033631074544403596,0.049440644098559694
4.495449544954496,0.0,0.004979365466719813,0.033618213296307126,0.04942482471226139
4.496449644964496,0.0,0.004974414548189197,0.033605356902396945,0.04940900828216333
4.497449744974498,0.0,0.004969468639105729,0.033592505361638506,0.04939319481046417
4.498449844984498,0.0,0.004964527733689116,0.033579658673000945,0.04937738429935938
4.4994499449945,0.0,0.004959591826161614,0.03356681683545695,0.04936157675104116
4.5004500450045,0.0,0.004954660910748067,0.03355397984798292,0.04934577216769851
4.501450145014502,0.0,0.00494973498167586,0.033541147709558794,0.049329970551517194
4.5024502450245025,0.0,0.004944814033174972,0.033528320419168214,0.04931417190467975
4.503450345034503,0.0,0.004939898059477925,0.033515497975798406,0.049298376229365504
4.504450445044505,0.0,0.004934987054819813,0.03350268037844022,0.0492825835277505
4.505450545054505,0.0,0.004930081013438308,0.03348986762608816,0.049266793802007644
4.506450645064507,0.0,0.004925179929573627,0.03347705971774033,0.04925100705430652
4.507450745074507,0.0,0.004920283797468581,0.03346425665239849,0.049235223286813554
4.508450845084509,0.0,0.004915392611368517,0.03345145842906799,0.04921944250169191
